Year,CO2 (ppmv),Temperature,Year(for Temp),Celsius Temperature,Temperature Anomaly,Year (for CH4),CH4 Mean,Year (for Ire records),Annual Mean Temperature (Ire),Temp Anomaly (Ire),Year (for Ire records),Annual Mean Precipitation (Ire),Precipitation Anomaly (Ire)
1866.74388795,285.05229227816864,212.1,-228858.1,-61.04999999999998,-5.311494252873565,-15366,371.0,,,,,,
1867.7304,287.9922513016967,210.8,-228693.6,-62.349999999999966,-6.611494252873548,-15125,389.0,,,,,,
1868.41491309,289.53614491302415,210.5,-228523.8,-62.64999999999998,-6.91149425287356,-15096,395.0,,,,,,
1869.65612172,287.9864944292303,209.9,-228343.9,-63.24999999999997,-7.511494252873554,-14883,381.0,,,,,,
1870.0446858,286.32578146070443,209.9,-228163.4,-63.24999999999997,-7.511494252873554,-14876,408.0,,,,,,
1872.82637783,286.6550967370638,209.7,-227980.6,-63.44999999999999,-7.711494252873571,-14667,404.0,,,,,,
1873.73798032,291.5581974658393,209.9,-227800.2,-63.24999999999997,-7.511494252873554,-14654,409.0,,,,,,
1876.90521677,289.3281310647417,209.8,-227618.4,-63.349999999999966,-7.611494252873548,-14480,405.0,,,,,,
1879.95058398,287.7707291897673,210.3,-227445.2,-62.849999999999966,-7.111494252873548,-14293,427.0,,,,,,
1882.92235372,292.46393479402104,210.9,-227281.2,-62.24999999999997,-6.511494252873554,-14263,424.0,,,,,,
1883.79147243,289.7624132149648,210.3,-227109.8,-62.849999999999966,-7.111494252873548,-14110,419.0,,,,,,
1884.1799,289.2265988139854,210.7,-226943.2,-62.44999999999999,-6.711494252873571,-13920,473.0,,,,,,
1885.60012903,288.1157636999787,210.8,-226778.6,-62.349999999999966,-6.611494252873548,-13915,438.0,,,,,,
1887.39446673,294.34178746728605,211.7,-226627.9,-61.44999999999999,-5.711494252873571,-13894,441.0,,,,,,
1889.00748053,292.3423879392772,211.5,-226474.7,-61.64999999999998,-5.91149425287356,-13605,456.0,,,,,,
1889.86894219,290.9175394046256,212.4,-226334.0,-60.74999999999997,-5.011494252873554,-13595,441.0,,,,,,
1892.39051854,295.17192926023625,212.1,-226189.5,-61.04999999999998,-5.311494252873565,-13443,452.0,,,,,,
1892.87839551,294.8594308441452,211.9,-226043.2,-61.24999999999997,-5.511494252873554,-13267,451.0,,,,,,
1893.0603,295.3164626735822,212.5,-225903.0,-60.64999999999998,-4.91149425287356,-13253,463.0,,,,,,
1893.65882106,293.16654166689625,211.8,-225757.6,-61.349999999999966,-5.611494252873548,-13016,476.0,,,,,,
1893.75632496,293.80883068272027,213.5,-225629.8,-59.64999999999998,-3.91149425287356,-12920,470.0,,,,,,
1898.65716031,295.2814574829282,213.1,-225498.3,-60.04999999999998,-4.311494252873565,-12761,459.0,,,,,,
1898.94240499,297.0473645165553,212.2,-225357.2,-60.94999999999999,-5.211494252873571,-12605,469.0,,,,,,
1900.17835076,294.2207216000332,211.9,-225211.1,-61.24999999999997,-5.511494252873554,-12597,470.0,,,,,,
1901.70187471,295.6106368299745,211.5,-225060.0,-61.64999999999998,-5.91149425287356,-12585,461.0,,,,,,
1903.90652534,295.9913578166476,211.7,-224908.6,-61.44999999999999,-5.711494252873571,-12362,476.0,,,,,,
1905.35080414,299.0235966178361,210.2,-224738.4,-62.94999999999999,-7.211494252873571,-12339,465.0,,,,,,
1905.54356331,297.32821856127947,210.5,-224569.9,-62.64999999999998,-6.91149425287356,-12060,569.0,,,,,,
1905.7742,299.62686294971274,210.8,-224406.0,-62.349999999999966,-6.611494252873548,-12001,597.0,,,,,,
1908.52390789,301.5041354046444,210.4,-224237.7,-62.74999999999997,-7.011494252873554,-11992,578.0,,,,,,
1909.76476931,297.86910679162327,210.3,-224066.6,-62.849999999999966,-7.111494252873548,-11821,612.0,,,,,,
1910.71585085,298.10624698316605,210.3,-223895.2,-62.849999999999966,-7.111494252873548,-11696,630.0,,,,,,
1911.09538844,297.7268153632511,209.7,-223715.4,-63.44999999999999,-7.711494252873571,-11687,623.0,,,,,,
1911.28501404,299.25727749401767,210.2,-223542.0,-62.94999999999999,-7.211494252873571,-11675,619.0,,,,,,
1912.51514031,301.29772622272134,209.6,-223360.9,-63.54999999999998,-7.811494252873565,-11547,613.0,,,,,,
1914.39299596,300.7000886560916,210.0,-223184.6,-63.14999999999998,-7.41149425287356,-11478,619.0,,,,,,
1915.78603087,301.9151507114715,209.6,-223003.6,-63.54999999999998,-7.811494252873565,-11468,625.0,,,,,,
1917.87458812,303.85222132002366,210.3,-222832.7,-62.849999999999966,-7.111494252873548,-11406,628.0,,,,,,
1918.6683988,304.61320734820134,209.8,-222655.8,-63.349999999999966,-7.611494252873548,-11305,646.0,,,,,,
1919.7077812,301.8758603769565,210.2,-222483.8,-62.94999999999999,-7.211494252873571,-11129,653.0,,,,,,
1922.50504221,303.1815383191544,209.9,-222307.7,-63.24999999999997,-7.511494252873554,-11120,670.0,,,,,,
1922.83688341,306.1986242999216,210.0,-222133.5,-63.14999999999998,-7.41149425287356,-10960,662.0,,,,,,
1924.74838102,304.7159146968185,210.2,-221962.0,-62.94999999999999,-7.211494252873571,-10934,661.0,,,,,,
1925.31304291,304.96915678718324,210.1,-221789.6,-63.04999999999998,-7.311494252873565,-10797,646.0,,,,,,
1927.79645963,308.01874186181465,210.3,-221620.0,-62.849999999999966,-7.111494252873548,-10786,610.0,,,,,,
1928.1568,305.66786848134046,210.4,-221453.8,-62.74999999999997,-7.011494252873554,-10655,643.0,,,,,,
1928.53930677,305.7053721667773,211.3,-221300.2,-61.849999999999966,-6.111494252873548,-10535,627.0,,,,,,
1928.7436,305.78294147245686,211.1,-221143.3,-62.04999999999998,-6.311494252873565,-10527,651.0,,,,,,
1929.38632573,305.3808267142061,209.8,-220967.7,-63.349999999999966,-7.611494252873548,-10388,542.0,,,,,,
1930.82969384,305.7409186942765,209.8,-220793.3,-63.349999999999966,-7.611494252873548,-10144,479.0,,,,,,
1932.2936042,308.25556223436706,211.3,-220639.7,-61.849999999999966,-6.111494252873548,-10089,467.0,,,,,,
1932.53729929,308.27919921307927,210.9,-220482.4,-62.24999999999997,-6.511494252873554,-10083,480.0,,,,,,
1932.78092443,305.94402817135216,211.4,-220332.2,-61.74999999999997,-6.011494252873554,-9971,462.0,,,,,,
1933.59304922,307.0755443187391,211.6,-220185.2,-61.54999999999998,-5.811494252873565,-9858,483.0,,,,,,
1933.8764246,309.6306260790445,211.4,-220036.5,-61.74999999999997,-6.011494252873554,-9848,462.0,,,,,,
1935.05630111,306.3197983876916,211.8,-219892.6,-61.349999999999966,-5.611494252873548,-9767,477.0,,,,,,
1935.70945667,307.25859856593024,211.5,-219745.3,-61.64999999999998,-5.91149425287356,-9675,468.0,,,,,,
1935.87335809,309.3446868650601,212.0,-219604.2,-61.14999999999998,-5.41149425287356,-9660,488.0,,,,,,
1936.8632143,307.4076931745866,212.0,-219464.5,-61.14999999999998,-5.41149425287356,-9460,469.0,,,,,,
1937.76669305,312.3293254879136,212.7,-219332.1,-60.44999999999999,-4.711494252873571,-9383,559.0,,,,,,
1937.86788013,311.52050972739016,212.1,-219194.1,-61.04999999999998,-5.311494252873565,-9375,643.0,,,,,,
1938.12985249,311.94102882822733,212.4,-219058.6,-60.74999999999997,-5.011494252873554,-9266,665.0,,,,,,
1938.1616,308.47982780846024,212.2,-218922.5,-60.94999999999999,-5.211494252873571,-9180,654.0,,,,,,
1938.96772264,310.4566675193962,213.2,-218798.0,-59.94999999999999,-4.211494252873571,-9174,653.0,,,,,,
1939.22248508,311.21179432912515,213.3,-218674.7,-59.849999999999966,-4.111494252873548,-9128,633.0,,,,,,
1939.59182732,310.9510867188181,213.1,-218549.1,-60.04999999999998,-4.311494252873565,-9116,650.0,,,,,,
1939.969,309.80091502114107,212.5,-218417.7,-60.64999999999998,-4.91149425287356,-8975,703.0,,,,,,
1940.75400876,307.7386635857962,213.6,-218297.8,-59.54999999999998,-3.811494252873565,-8922,679.0,,,,,,
1940.83941537,311.80226771747726,213.5,-218178.4,-59.64999999999998,-3.91149425287356,-8868,673.0,,,,,,
1941.77969825,312.393938618938,213.1,-218054.3,-60.04999999999998,-4.311494252873565,-8862,694.0,,,,,,
1942.03541285,312.8437329659678,213.2,-217930.9,-59.94999999999999,-4.211494252873571,-8757,681.0,,,,,,
1942.20734108,311.878053578341,212.7,-217803.2,-60.44999999999999,-4.711494252873571,-8709,685.0,,,,,,
1943.57364794,312.36164019507424,213.1,-217678.8,-60.04999999999998,-4.311494252873565,-8662,666.0,,,,,,
1944.50904266,310.224309572614,213.3,-217556.7,-59.849999999999966,-4.111494252873548,-8654,671.0,,,,,,
1944.76432292,311.2775834649954,212.5,-217426.1,-60.64999999999998,-4.91149425287356,-8568,652.0,,,,,,
1944.96280981,310.440204448011,212.9,-217302.0,-60.24999999999997,-4.511494252873554,-8528,669.0,,,,,,
1945.38738873,311.8114965345337,214.1,-217188.3,-59.04999999999998,-3.3114942528735654,-8459,661.0,,,,,,
1945.55722017,311.9671347125998,213.7,-217072.1,-59.44999999999999,-3.711494252873571,-8444,672.0,,,,,,
1945.61583916,312.5596867804179,213.5,-216954.3,-59.64999999999998,-3.91149425287356,-8324,688.0,,,,,,
1946.62686004,312.8663621464335,213.4,-216836.8,-59.74999999999997,-4.011494252873554,-8303,682.0,,,,,,
1946.66339683,310.36290017732523,214.8,-216731.7,-58.349999999999966,-2.6114942528735483,-8254,678.0,,,,,,
1947.7064869,311.57094999761165,214.3,-216623.0,-58.849999999999966,-3.1114942528735483,-8242,694.0,,,,,,
1948.77405468,309.6939936066409,213.8,-216509.9,-59.349999999999966,-3.611494252873548,-8148,698.0,,,,,,
1949.66847174,313.6602846482332,214.3,-216400.6,-58.849999999999966,-3.1114942528735483,-8086,717.0,,,,,,
1950.2509,312.0017776102837,214.2,-216291.1,-58.94999999999999,-3.211494252873571,-8012,678.0,,,,,,
1952.38391817,312.1844627182946,214.2,-216182.5,-58.94999999999999,-3.211494252873571,-7932,685.0,,,,,,
1953.55856136,312.22274083278216,214.9,-216080.1,-58.24999999999997,-2.511494252873554,-7885,675.0,,,,,,
1953.71393737,312.8003637775662,214.6,-215974.9,-58.54999999999998,-2.8114942528735654,-7851,682.0,,,,,,
1953.79154436,313.1710570119369,215.3,-215877.3,-57.849999999999966,-2.1114942528735483,-7844,670.0,,,,,,
1954.79596465,314.7139613439055,215.5,-215781.2,-57.64999999999998,-1.91149425287356,-7769,674.0,,,,,,
1956.1572,315.342073915026,215.4,-215684.5,-57.74999999999997,-2.011494252873554,-7750,676.0,,,,,,
1957.1037471,314.4370577968855,215.4,-215587.9,-57.74999999999997,-2.011494252873554,-7690,693.0,,,,,,
1957.20337364,316.3253801823537,215.0,-215488.7,-58.14999999999998,-2.41149425287356,-7642,683.0,,,,,,
1957.25753884,315.2703546298443,215.3,-215391.9,-57.849999999999966,-2.1114942528735483,-7637,689.0,,,,,,
1957.87242429,314.57216625352925,215.7,-215298.4,-57.44999999999999,-1.711494252873571,-7583,685.0,,,,,,
1958.10278585,316.1014028920352,215.8,-215206.3,-57.349999999999966,-1.6114942528735483,-7560,682.0,,,,,,
1958.56297112,316.3340200101121,216.0,-215115.6,-57.14999999999998,-1.4114942528735597,-7510,675.0,,,,,,
1959.09269585,311.98389241638387,216.0,-215025.4,-57.14999999999998,-1.4114942528735597,-7441,676.0,,,,,,
1960.3140448,313.0933880516286,216.2,-214936.8,-56.94999999999999,-1.211494252873571,-7362,674.0,,,,,,
1960.56866172,318.20658038167187,216.3,-214849.5,-56.849999999999966,-1.1114942528735483,-7355,671.0,,,,,,
1961.7159,316.59261011941027,216.7,-214764.7,-56.44999999999999,-0.711494252873571,-7331,675.0,,,,,,
1962.3219164,317.5216280215933,216.5,-214678.9,-56.64999999999998,-0.9114942528735596,-7257,663.0,,,,,,
1962.39534109,319.1381732232432,216.5,-214593.3,-56.64999999999998,-0.9114942528735596,-7199,666.0,,,,,,
1962.54209154,317.4481354802273,216.8,-214510.4,-56.349999999999966,-0.6114942528735483,-7185,665.0,,,,,,
1962.61527986,318.61106261456985,217.0,-214429.0,-56.14999999999998,-0.4114942528735597,-7184,664.0,,,,,,
1963.20001828,319.06606441856763,216.8,-214346.5,-56.349999999999966,-0.6114942528735483,-7135,665.0,,,,,,
1963.56449559,319.12347301713646,217.2,-214265.5,-55.94999999999999,-0.211494252873571,-7131,671.0,,,,,,
1965.22634923,319.8929363220089,216.0,-214177.6,-57.14999999999998,-1.4114942528735597,-7070,664.0,,,,,,
1965.29787811,319.1950596158425,217.2,-214096.9,-55.94999999999999,-0.211494252873571,-7011,671.0,,,,,,
1965.86601157,320.98156635342656,216.3,-214011.1,-56.849999999999966,-1.1114942528735483,-6956,648.0,,,,,,
1966.54523533,322.1747797142201,216.2,-213923.7,-56.94999999999999,-1.211494252873571,-6892,657.0,,,,,,
1966.78904408,320.4923553617883,216.3,-213836.9,-56.849999999999966,-1.1114942528735483,-6882,674.0,,,,,,
1968.53874856,320.38065078205506,216.1,-213749.0,-57.04999999999998,-1.3114942528735654,-6821,658.0,,,,,,
1968.81386949,324.08551736938495,216.0,-213659.7,-57.14999999999998,-1.4114942528735597,-6814,676.0,,,,,,
1968.98437083,325.07717594979096,215.5,-213567.4,-57.64999999999998,-1.91149425287356,-6758,675.0,,,,,,
1969.42321802,324.70605757685405,216.2,-213480.0,-56.94999999999999,-1.211494252873571,-6698,659.0,,,,,,
1970.22168348,324.5570616692709,215.6,-213388.1,-57.54999999999998,-1.8114942528735647,-6694,671.0,,,,,,
1970.63715024,324.9059936630005,215.9,-213298.7,-57.24999999999997,-1.511494252873554,-6599,657.0,,,,,,
1970.65630201,326.6491948420144,216.3,-213212.6,-56.849999999999966,-1.1114942528735483,-6573,662.0,,,,,,
1970.87268198,326.3093257445175,216.6,-213129.2,-56.54999999999998,-0.8114942528735654,-6502,654.0,,,,,,
1972.04101781,330.3504422217994,216.1,-213040.6,-57.04999999999998,-1.3114942528735654,-6485,654.0,,,,,,
1972.08833438,328.4158880123276,215.0,-212945.1,-58.14999999999998,-2.41149425287356,-6428,660.0,,,,,,
1974.13341332,331.54980566810485,215.3,-212851.2,-57.849999999999966,-2.1114942528735483,-6421,648.0,,,,,,
1975.57092123,332.3656863259178,215.7,-212760.6,-57.44999999999999,-1.711494252873571,-6381,665.0,,,,,,
1976.67036968,332.3689555204767,216.1,-212673.1,-57.04999999999998,-1.3114942528735654,-6323,649.0,,,,,,
1976.79675037,335.5469534579232,216.1,-212585.5,-57.04999999999998,-1.3114942528735654,-6319,647.0,,,,,,
1979.14258988,334.84855553252345,215.6,-212495.8,-57.54999999999998,-1.8114942528735647,-6252,660.0,,,,,,
1983.02591866,339.4604885213476,216.4,-212410.5,-56.74999999999997,-1.011494252873554,-6221,641.0,,,,,,
1983.07684987,341.3292967441024,216.1,-212324.1,-57.04999999999998,-1.3114942528735654,-6205,642.0,,,,,,
1984.91675295,342.0519764062061,215.7,-212234.2,-57.44999999999999,-1.711494252873571,-6158,640.0,,,,,,
1985.76218002,343.1107520502481,216.0,-212146.6,-57.14999999999998,-1.4114942528735597,-6139,651.0,,,,,,
1986.14322834,343.9736767615952,216.0,-212059.5,-57.14999999999998,-1.4114942528735597,-6118,624.0,,,,,,
1986.6160162,344.71776861346984,216.2,-211973.5,-56.94999999999999,-1.211494252873571,-6116,633.0,,,,,,
1987.2085916,345.44120600376243,216.1,-211886.3,-57.04999999999998,-1.3114942528735654,-6103,626.0,,,,,,
1988.06951193,347.59740561133145,215.4,-211794.2,-57.74999999999997,-2.011494252873554,-6089,606.0,,,,,,
1988.96633494,349.27841464963046,215.3,-211702.0,-57.849999999999966,-2.1114942528735483,-6062,632.0,,,,,,
1989.40796781,349.8002703595191,215.8,-211612.2,-57.349999999999966,-1.6114942528735483,-6035,660.0,,,,,,
1989.97139973,350.8086522409729,215.2,-211519.4,-57.94999999999999,-2.211494252873571,-6007,624.0,,,,,,
1991.13481671,352.41630841973364,216.4,-211435.2,-56.74999999999997,-1.011494252873554,-5963,613.0,,,,,,
1992.31351706,353.72423581425323,215.9,-211348.5,-57.24999999999997,-1.511494252873554,-5942,589.0,,,,,,
1993.08,353.94668533391206,216.2,-211262.7,-56.94999999999999,-1.211494252873571,-5924,612.0,,,,,,
1994.40564212,357.10673969933646,215.9,-211175.4,-57.24999999999997,-1.511494252873554,-5921,600.0,,,,,,
1996.27927213,359.6477931830841,215.6,-211085.7,-57.54999999999998,-1.8114942528735647,-5907,598.0,,,,,,
1998.0,361.78073658846415,216.4,-211002.2,-56.74999999999997,-1.011494252873554,-5891,620.0,,,,,,
2001.03,368.02248790241714,216.6,-210919.9,-56.54999999999998,-0.8114942528735654,-5873,614.0,,,,,,
2002.0,373.45,215.9,-210832.6,-57.24999999999997,-1.511494252873554,-5828,612.0,,,,,,
2003.0,375.98,215.8,-210745.5,-57.349999999999966,-1.6114942528735483,-5819,611.0,,,,,,
2004.0,377.7,216.5,-210662.8,-56.64999999999998,-0.9114942528735596,-5812,620.0,,,,,,
2005.0,379.98,216.8,-210582.1,-56.349999999999966,-0.6114942528735483,-5773,618.0,,,,,,
2006.0,382.09,215.6,-210493.3,-57.54999999999998,-1.8114942528735647,-5754,623.0,,,,,,
2007.0,384.02,216.1,-210408.2,-57.04999999999998,-1.3114942528735654,-5738,620.0,,,,,,
2008.0,385.83,216.8,-210327.5,-56.349999999999966,-0.6114942528735483,-5720,623.0,,,,,,
2009.0,387.64,216.7,-210246.3,-56.44999999999999,-0.711494252873571,-5710,619.0,,,,,,
2010.0,390.1,215.9,-210159.6,-57.24999999999997,-1.511494252873554,-5666,620.0,,,,,,
2011.0,391.85,215.4,-210069.4,-57.74999999999997,-2.011494252873554,-5623,623.0,,,,,,
2012.0,394.06,216.1,-209983.6,-57.04999999999998,-1.3114942528735654,-5594,617.0,,,,,,
2013.0,396.74,216.2,-209899.8,-56.94999999999999,-1.211494252873571,-5573,617.0,,,,,,
2014.0,398.81,216.6,-209817.9,-56.54999999999998,-0.8114942528735654,-5548,610.0,,,,,,
2015.0,401.01,216.6,-209736.4,-56.54999999999998,-0.8114942528735654,-5546,625.0,,,,,,
2016.0,404.41,216.3,-209653.4,-56.849999999999966,-1.1114942528735483,-5480,617.0,,,,,,
2017.0,406.76,216.4,-209571.3,-56.74999999999997,-1.011494252873554,-5458,602.0,,,,,,
2018.0,408.72,217.6,-209496.4,-55.54999999999998,0.1885057471264346,-5455,612.0,,,,,,
2019.0,411.65,216.7,-209417.0,-56.44999999999999,-0.711494252873571,-5360,623.0,,,,,,
2020.0,414.21,216.3,-209334.0,-56.849999999999966,-1.1114942528735483,-5339,602.0,,,,,,
2021.0,416.41,216.0,-209249.4,-57.14999999999998,-1.4114942528735597,-5303,618.0,,,,,,
2022.0,418.53,216.5,-209166.3,-56.64999999999998,-0.9114942528735596,-5259,618.0,,,,,,
,,,,,,-5177,623.0,,,,,,
,,,,,,-5156,607.0,,,,,,
,,,,,,-5155,612.0,,,,,,
,,,,,,-5070,610.0,,,,,,
,,,,,,-5066,631.0,,,,,,
,,,,,,-5011,614.0,,,,,,
,,,,,,-4974,607.0,,,,,,
,,,,,,-4951,633.0,,,,,,
,,,,,,-4867,605.0,,,,,,
,,,,,,-4788,608.0,,,,,,
,,,,,,-4759,603.0,,,,,,
,,,,,,-4758,636.0,,,,,,
,,,,,,-4741,604.0,,,,,,
,,,,,,-4687,607.0,,,,,,
,,,,,,-4660,595.0,,,,,,
,,,,,,-4657,601.0,,,,,,
,,,,,,-4648,599.0,,,,,,
,,,,,,-4592,602.0,,,,,,
,,,,,,-4553,602.0,,,,,,
,,,,,,-4503,617.0,,,,,,
,,,,,,-4454,588.0,,,,,,
,,,,,,-4435,587.0,,,,,,
,,,,,,-4400,581.0,,,,,,
,,,,,,-4396,580.0,,,,,,
,,,,,,-4391,577.0,,,,,,
,,,,,,-4354,592.0,,,,,,
,,,,,,-4314,583.0,,,,,,
,,,,,,-4307,577.0,,,,,,
,,,,,,-4302,590.0,,,,,,
,,,,,,-4166,590.0,,,,,,
,,,,,,-4108,597.0,,,,,,
,,,,,,-4083,581.0,,,,,,
,,,,,,-4079,597.0,,,,,,
,,,,,,-4072,592.0,,,,,,
,,,,,,-4043,602.0,,,,,,
,,,,,,-4039,564.0,,,,,,
,,,,,,-3965,584.0,,,,,,
,,,,,,-3920,570.0,,,,,,
,,,,,,-3884,575.0,,,,,,
,,,,,,-3762,586.0,,,,,,
,,,,,,-3734,584.0,,,,,,
,,,,,,-3707,581.0,,,,,,
,,,,,,-3703,570.0,,,,,,
,,,,,,-3701,578.0,,,,,,
,,,,,,-3693,571.0,,,,,,
,,,,,,-3648,591.0,,,,,,
,,,,,,-3607,568.0,,,,,,
,,,,,,-3600,563.0,,,,,,
,,,,,,-3576,581.0,,,,,,
,,,,,,-3524,580.0,,,,,,
,,,,,,-3508,566.0,,,,,,
,,,,,,-3468,570.0,,,,,,
,,,,,,-3414,565.0,,,,,,
,,,,,,-3387,577.0,,,,,,
,,,,,,-3322,564.0,,,,,,
,,,,,,-3320,561.0,,,,,,
,,,,,,-3271,574.0,,,,,,
,,,,,,-3206,558.0,,,,,,
,,,,,,-3199,553.0,,,,,,
,,,,,,-3162,551.0,,,,,,
,,,,,,-3118,563.0,,,,,,
,,,,,,-3052,561.0,,,,,,
,,,,,,-2918,568.0,,,,,,
,,,,,,-2914,573.0,,,,,,
,,,,,,-2899,570.0,,,,,,
,,,,,,-2873,579.0,,,,,,
,,,,,,-2805,563.0,,,,,,
,,,,,,-2790,570.0,,,,,,
,,,,,,-2751,560.0,,,,,,
,,,,,,-2733,563.0,,,,,,
,,,,,,-2675,560.0,,,,,,
,,,,,,-2639,580.0,,,,,,
,,,,,,-2601,560.0,,,,,,
,,,,,,-2546,580.0,,,,,,
,,,,,,-2524,562.0,,,,,,
,,,,,,-2521,582.0,,,,,,
,,,,,,-2511,568.0,,,,,,
,,,,,,-2490,570.0,,,,,,
,,,,,,-2416,570.0,,,,,,
,,,,,,-2407,584.0,,,,,,
,,,,,,-2375,579.0,,,,,,
,,,,,,-2359,568.0,,,,,,
,,,,,,-2355,577.0,,,,,,
,,,,,,-2223,582.0,,,,,,
,,,,,,-2192,570.0,,,,,,
,,,,,,-2132,563.0,,,,,,
,,,,,,-2129,576.0,,,,,,
,,,,,,-2044,568.0,,,,,,
,,,,,,-2036,549.0,,,,,,
,,,,,,-2015,575.0,,,,,,
,,,,,,-1955,578.0,,,,,,
,,,,,,-1942,574.0,,,,,,
,,,,,,-1823,576.0,,,,,,
,,,,,,-1747,581.0,,,,,,
,,,,,,-1740,578.0,,,,,,
,,,,,,-1664,578.0,,,,,,
,,,,,,-1652,596.0,,,,,,
,,,,,,-1622,575.0,,,,,,
,,,,,,-1567,560.0,,,,,,
,,,,,,-1556,570.0,,,,,,
,,,,,,-1483,573.0,,,,,,
,,,,,,-1410,589.0,,,,,,
,,,,,,-1358,581.0,,,,,,
,,,,,,-1260,568.0,,,,,,
,,,,,,-1189,589.0,,,,,,
,,,,,,-1157,576.0,,,,,,
,,,,,,-1076,573.0,,,,,,
,,,,,,-1048,581.0,,,,,,
,,,,,,-927,577.0,,,,,,
,,,,,,-907,577.0,,,,,,
,,,,,,-850,578.0,,,,,,
,,,,,,-843,580.0,,,,,,
,,,,,,-785,583.0,,,,,,
,,,,,,-774,588.0,,,,,,
,,,,,,-770,580.0,,,,,,
,,,,,,-767,590.0,,,,,,
,,,,,,-674,586.0,,,,,,
,,,,,,-652,592.0,,,,,,
,,,,,,-569,590.0,,,,,,
,,,,,,-565,603.0,,,,,,
,,,,,,-532,579.0,,,,,,
,,,,,,-474,592.0,,,,,,
,,,,,,-464,604.0,,,,,,
,,,,,,-439,593.0,,,,,,
,,,,,,-375,597.0,,,,,,
,,,,,,-371,594.0,,,,,,
,,,,,,-359,595.0,,,,,,
,,,,,,-325,597.0,,,,,,
,,,,,,-258,602.0,,,,,,
